# Plot Data for Final H2 5wt% Pd_Al2O3_PdK_mu_timeseries_nAverage300.dat
#---------------------------------
#  X1          data__mag_    X2         model__mag_  
 8.375535102  0.005064819  8.375535102  5.664737e-4
 8.406214718  0.005427715  8.406214718  4.513301e-4
 8.436894333  0.005851212  8.436894333  3.080763e-4
 8.467573949  0.006250459  8.467573949  1.455144e-4
 8.498253565  0.006564373  8.498253565  2.768676e-5
 8.528933181  0.006755446  8.528933181  1.972746e-4
 8.559612796  0.006806037  8.559612796  3.556463e-4
 8.590292412  0.006714517  8.590292412  4.922553e-4
 8.620972028  0.006491806  8.620972028  5.988582e-4
 8.651651644  0.006158046  8.651651644  6.693077e-4
 8.682331259  0.005739164  8.682331259  6.999123e-4
 8.713010875  0.005263142  8.713010875  6.896282e-4
 8.743690491  0.004756060  8.743690491  6.400620e-4
 8.774370107  0.004238224  8.774370107  5.552936e-4
 8.805049722  0.003721159  8.805049722  4.415584e-4
 8.835729338  0.003206583  8.835729338  3.069017e-4
 8.866408954  0.002688569  8.866408954  1.615288e-4
 8.897088570  0.002160079  8.897088570  4.390721e-5
 8.927768185  0.001627406  8.927768185  1.490537e-4
 8.958447801  0.001151544  8.958447801  2.784785e-4
 8.989127417  9.642752e-4  8.989127417  3.893891e-4
 9.019807033  0.001311394  9.019807033  4.749405e-4
 9.050486649  0.001976816  9.050486649  5.314338e-4
 9.081166264  0.002752213  9.081166264  5.573906e-4
 9.111845880  0.003549862  9.111845880  5.533872e-4
 9.142525496  0.004316894  9.142525496  5.219035e-4
 9.173205112  0.005010193  9.173205112  4.671481e-4
 9.203884727  0.005591506  9.203884727  3.949529e-4
 9.234564343  0.006027353  9.234564343  3.130154e-4
 9.265243959  0.006290117  9.265243959  2.323517e-4
 9.295923575  0.006359261  9.295923575  1.719692e-4
 9.326603190  0.006222322  9.326603190  1.597934e-4
 9.357282806  0.005875545  9.357282806  1.961672e-4
 9.387962422  0.005324129  9.387962422  2.494849e-4
 9.418642038  0.004582115  9.418642038  2.994019e-4
 9.449321653  0.003672140  9.449321653  3.379529e-4
 9.480001269  0.002625957  9.480001269  3.625786e-4
 9.510680885  0.001492139  9.510680885  3.734575e-4
 9.541360501  4.964300e-4  9.541360501  3.725064e-4
 9.572040116  0.001177359  9.572040116  3.627984e-4
 9.602719732  0.002382431  9.602719732  3.479905e-4
 9.633399348  0.003569507  9.633399348  3.316124e-4
 9.664078964  0.004674970  9.664078964  3.162432e-4
 9.694758579  0.005660219  9.694758579  3.028422e-4
 9.725438195  0.006495316  9.725438195  2.906468e-4
 9.756117811  0.007157657  9.756117811  2.778319e-4
 9.786797427  0.007632260  9.786797427  2.626707e-4
 9.817477042  0.007912224  9.817477042  2.447615e-4
 9.848156658  0.007999126  9.848156658  2.260798e-4
 9.878836274  0.007903306  9.878836274  2.115971e-4
 9.909515890  0.007644114  9.909515890  2.083327e-4
 9.940195505  0.007250204  9.940195505  2.212460e-4
 9.970875121  0.006759958  9.970875121  2.488368e-4
