E;11
24259.725;1.16E-04
24259.88;1.68E-04
24260.04;2.22E-04
24260.197;2.77E-04
24260.355;3.31E-04
24260.514;3.85E-04
24260.672;4.37E-04
24260.83;4.87E-04
24260.988;5.35E-04
24261.146;5.80E-04
24261.303;6.20E-04
24261.46;6.56E-04
24261.62;6.88E-04
24261.777;7.15E-04
24261.936;7.36E-04
24262.094;7.49E-04
24262.252;7.56E-04
24262.41;7.57E-04
24262.568;7.49E-04
24262.727;7.33E-04
24262.883;7.10E-04
24263.041;6.79E-04
24263.197;6.42E-04
24263.355;5.95E-04
24263.514;5.43E-04
24263.672;4.86E-04
24263.83;4.23E-04
24263.986;3.55E-04
24264.145;2.84E-04
24264.303;2.11E-04
24264.46;1.37E-04
24264.62;6.22E-05
24264.777;-1.05E-05
24264.936;-8.06E-05
24265.094;-1.47E-04
24265.252;-2.08E-04
24265.41;-2.62E-04
24265.568;-3.09E-04
24265.727;-3.48E-04
24265.883;-3.78E-04
24266.041;-3.96E-04
24266.2;-4.05E-04
24266.357;-4.05E-04
24266.516;-3.96E-04
24266.674;-3.75E-04
24266.832;-3.44E-04
24266.99;-3.07E-04
24267.148;-2.62E-04
24267.307;-2.10E-04
24267.465;-1.52E-04
24267.623;-9.08E-05
24267.781;-2.67E-05
24267.94;3.93E-05
24268.096;1.05E-04
24268.254;1.71E-04
24268.412;2.36E-04
24268.57;2.99E-04
24268.729;3.60E-04
24268.887;4.17E-04
24269.045;4.71E-04
24269.203;5.22E-04
24269.361;5.70E-04
24269.52;6.14E-04
24269.678;6.54E-04
24269.836;6.91E-04
24269.994;7.24E-04
24270.152;7.55E-04
24270.31;7.80E-04
24270.469;8.02E-04
24270.627;8.19E-04
24270.785;8.31E-04
24270.941;8.39E-04
24271.1;8.41E-04
24271.258;8.37E-04
24271.414;8.27E-04
24271.572;8.12E-04
24271.73;7.92E-04
24271.889;7.64E-04
24272.047;7.30E-04
24272.205;6.91E-04
24272.363;6.47E-04
24272.521;5.99E-04
24272.68;5.45E-04
24272.838;4.88E-04
