Energy	0	1	2
24119.049	0.00024169264430551202	0.000316638272884924	-0.000128283290036925
24119.205	0.000217892743135001	0.00032835139579552	-0.000158368328381817
24119.361	0.00019199772618841201	0.00033951658283556697	-0.000185107515388253
24119.517999999996	0.000166096418249256	0.00035068341465783396	-0.00020949260706157902
24119.674	0.00013844230634718	0.00036115741169018197	-0.000230365782949994
24119.83	0.000110557705283154	0.00037154716837531403	-0.000247254458810742
24119.986	8.127593459241371e-05	0.000381183313995338	-0.00026125419099152597
24120.142999999996	5.15925924986526e-05	0.00039060485725822596	-0.000269919307491581
24120.299	2.08700489617722e-05	0.000399278986320406	-0.000276702289260385
24120.455	-1.03636297517983e-05	0.000407582770002709	-0.000277390164269352
24120.611	-4.2275664435502004e-05	0.000415186417239628	-0.000277213058874906
24120.767999999996	-7.47187228230453e-05	0.000422245273837698	-0.000270801055205554
24120.924	-0.000107508167324365	0.000428680253036738	-0.000264334148419506
24121.08	-0.000140720858355647	0.000434374621721667	-0.000251938458548108
24121.236	-0.000174015408753099	0.000439545295858736	-0.000239540495489496
24121.392999999996	-0.00020746144119408402	0.000443753312528596	-0.00022265310914598902
24121.549	-0.00024081602265726	0.00044755944770617697	-0.00020524942990979698
24121.705	-0.000273865206737304	0.00045015431786525595	-0.00018435553702749298
24121.861	-0.000306767598449192	0.000452492115338482	-0.000162516857599761
24122.016	-0.000338327648148829	0.00045333761440805595	-0.000138131424509799
24122.172000000002	-0.00037023584063173	0.000454127058779661	-0.000112063798526902
24122.327999999998	-0.000400384256209787	0.000453125851709871	-8.38200160867448e-05
24122.484	-0.000430543678876409	0.00045212427910263205	-5.38728080244413e-05
24122.64	-0.00045830875500733203	0.00044927914721275	-2.2706908038323802e-05
24122.797000000002	-0.000485930227284146	0.00044631047963208703	9.90322487987333e-06
24122.952999999998	-0.0005108310988526621	0.000441605072962011	4.25031293514647e-05
24123.11	-0.0005352263348618571	0.000436570083271059	7.50740653069738e-05
24123.266	-0.000556752306136451	0.000429927234578195	0.000106579826412412
24123.422000000002	-0.000577046786749554	0.000422824909142937	0.00013486805897775802
24123.576	-0.0005947904827016769	0.000414209033215866	0.000161530775462296
24123.732000000004	-0.000610957204275156	0.000404786396643662	0.000180391216345749
24123.889	-0.0006244737078008151	0.000394127672312214	0.000198745444142102
24124.045	-0.000635798216576083	0.000382442963369115	0.000203399908897643
24124.201	-0.000644755302266756	0.000369738490735093	0.00020805691893103
24124.357000000004	-0.000650886366633227	0.000355820886309074	0.000196507573416884
24124.514	-0.000655028657015727	0.000341123124804468	0.000183881341925651
24124.67	-0.000655729785400027	0.000325087877259818	0.000156420987147168
24124.826	-0.0006548887790052129	0.000308524667268071	0.000126159030159958
24124.982000000004	-0.000650051287911069	0.000290602637076744	8.481595823003191e-05
24125.139	-0.0006441565609	0.000272383733226873	3.9688933594345505e-05
24125.295	-0.000633815690078536	0.000252935651946656	-1.14738973369998e-05
24125.451	-0.000622903437216489	0.000233370447402761	-6.58697989785859e-05
24125.607000000004	-0.000607241064280268	0.000212880994308549	-0.000121380266523302
24125.764	-0.000591454348263991	0.000192370188234365	-0.000177776497002472
24125.92	-0.000570785675288043	0.000171425599478158	-0.000231756700632735
24126.076	-0.000550109513662465	0.000150473422102837	-0.000283000193419632
24126.232000000004	-0.000525131242446505	0.000129718812077689	-0.000330315091465484
24126.389	-0.000499874486877074	0.00010896955901979101	-0.000371207159142713
24126.545	-0.00047112181499367803	8.89948087832809e-05	-0.000408427911463374
24126.701	-0.000441797861630899	6.91434054013417e-05	-0.000436753176486033
24126.857000000004	-0.000409732249973648	5.05306366392132e-05	-0.00046262623895993094
24127.014	-0.000376896788082161	3.22647240967279e-05	-0.000479075489233412
24127.167999999998	-0.00034246094680555095	1.57806967453566e-05	-0.000494311803281136
24127.324	-0.000306708737841885	-2.38588904611427e-07	-0.000501546309519322
24127.48	-0.000269552559414458	-1.4510690819746802e-05	-0.000508631398821254
24127.637000000002	-0.000231510175143756	-2.7688080502640998e-05	-0.000510103486437408
24127.792999999998	-0.00019259407382244198	-3.9069945375506104e-05	-0.000511576106550438
24127.95	-0.000152930436524518	-4.892043096537921e-05	-0.000510674637664053
24128.105	-0.00011285587954783001	-5.706466065279611e-05	-0.000509633777145818
24128.262000000002	-7.22975685882063e-05	-6.325859859740351e-05	-0.000508506334759361
24128.417999999998	-3.17030111880482e-05	-6.79538491065541e-05	-0.000507364932332522
24128.574	8.95058786415825e-06	-7.03488937527084e-05	-0.000507089757378161
24128.732000000004	4.98635640182153e-05	-7.15163324559511e-05	-0.000507050869914653
24128.889	8.97720351261678e-05	-7.01727338307905e-05	-0.000507654814612283
24129.045	0.000129254268221623	-6.78975823638862e-05	-0.000508508144926658
24129.201	0.000167544021395661	-6.307168174573431e-05	-0.000508925997013975
24129.357000000004	0.000205347378098927	-5.7635208415391505e-05	-0.000509103597132716
24129.514	0.00024116427843040098	-4.9762199065867294e-05	-0.0005075072841611441
24129.67	0.000276547667168753	-4.1558400856885904e-05	-0.000504572004772912
24129.826	0.000309106623232528	-3.12213485677085e-05	-0.000498857503489281
24129.982000000004	0.00034139646380192595	-2.07599484060784e-05	-0.000490329581321633
24130.139	0.00037001477398864303	-8.65402070428118e-06	-0.00047868848769694
24130.295	0.000398620311813033	3.4647271321320603e-06	-0.00046283958214755
24130.451	0.00042276995592508597	1.65830152540376e-05	-0.00044418253091858
24130.607000000004	0.000446928263586596	2.9706009488273902e-05	-0.0004204285299605
24130.764	0.00046648791436696297	4.3030828251417205e-05	-0.000394539535818844
24130.92	0.00048578433559357697	5.63719857317405e-05	-0.00036336804534194703
24131.076	0.000500567632495717	6.91950908481434e-05	-0.00033085235461868
24131.232000000004	0.00051476848343854	8.19570572474547e-05	-0.00029358916095082
24131.389	0.0005246952681485861	9.3594313227421e-05	-0.000255702452390821
