E	0	1
24111.857	-1.57775776386106E-4	-1.75566845665434E-4
24112.014	-1.58045711561191E-4	-1.67843116677491E-4
24112.17	-1.58437213551659E-4	-1.6016898839134E-4
24112.326	-1.58859736610118E-4	-1.52658966977841E-4
24112.482	-1.59358996270517E-4	-1.45418589394365E-4
24112.637	-1.59851736477426E-4	-1.38520122528024E-4
24112.793	-1.60349788349624E-4	-1.32444587878427E-4
24112.95	-1.60847840221822E-4	-1.26518201231047E-4
24113.105	-1.61256232649669E-4	-1.22666960330619E-4
24113.262	-1.61661671501098E-4	-1.18814281863598E-4
24113.418	-1.61936578407898E-4	-1.1772344123198E-4
24113.574	-1.62182297283119E-4	-1.16875296919047E-4
24113.73	-1.6229006927668E-4	-1.18173663608607E-4
24113.887	-1.62328836417452E-4	-1.20107371668458E-4
24114.043	-1.62237704640857E-4	-1.22912680285463E-4
24114.197	-1.62028368621722E-4	-1.26199610644617E-4
24114.354	-1.61706098404623E-4	-1.29274337220653E-4
24114.51	-1.61187060018942E-4	-1.32064463020114E-4
24114.666	-1.60587166787976E-4	-1.34178592615684E-4
24114.822	-1.59690107420929E-4	-1.34894649656432E-4
24114.979	-1.58761199218544E-4	-1.3512307982931E-4
24115.135	-1.57412697948746E-4	-1.33193635649808E-4
24115.291	-1.56064196678949E-4	-1.31159866631887E-4
24115.447	-1.54247119452027E-4	-1.26895791888643E-4
24115.604	-1.52392707178418E-4	-1.2262934073369E-4
24115.76	-1.50124943515636E-4	-1.16960878659181E-4
24115.916	-1.47744051239736E-4	-1.11146076829604E-4
24116.07	-1.45074444128856E-4	-1.04960296391159E-4
24116.227	-1.4219113104505E-4	-9.85593385086614E-5
24116.383	-1.39094175576709E-4	-9.24171251378226E-5
24116.54	-1.35779809122821E-4	-8.64321404177994E-5
24116.695	-1.3235009401744E-4	-8.10348030559674E-5
24116.852	-1.28716491932877E-4	-7.62565009287752E-5
24117.008	-1.25042640069712E-4	-7.1973762123228E-5
24117.164	-1.21228826634395E-4	-6.85973028654407E-5
24117.32	-1.17411491894854E-4	-6.54056663752555E-5
24117.477	-1.13563966445211E-4	-6.28593076310329E-5
24117.633	-1.09715015722202E-4	-6.02876544215489E-5
24117.79	-1.05963853175449E-4	-5.74780096517653E-5
24117.945	-1.02216468504047E-4	-5.46678455391408E-5
24118.102	-9.8641373102681E-5	-5.05572894471762E-5
24118.256	-9.51460337405615E-5	-4.64493937297274E-5
24118.412	-9.1792214067781E-5	-4.07171233640149E-5
24118.568	-8.85228099989461E-5	-3.46496284611743E-5
24118.723	-8.54483377496972E-5	-2.75198245747616E-5
24118.879	-8.24613158360228E-5	-1.97948433744331E-5
24119.035	-7.95748047092395E-5	-1.16891786801095E-5
24119.191	-7.68279025028221E-5	-3.28985149995849E-6
24119.348	-7.41265629266561E-5	4.78942338408536E-6
24119.504	-7.15363129102075E-5	1.24630391709653E-5
24119.66	-6.89532780408681E-5	1.94299264768924E-5
24119.816	-6.64123939741129E-5	2.48962142143717E-5
24119.973	-6.38679762661222E-5	2.9661716177307E-5
24120.129	-6.12694929530294E-5	3.16438735053912E-5
24120.283	-5.87025992326174E-5	3.3300338939375E-5
24120.44	-5.59697983641891E-5	3.10220190772623E-5
24120.596	-5.32234001415099E-5	2.87428615975533E-5
24120.752	-5.0312621966949E-5	2.23429105772644E-5
24120.908	-4.73584583943335E-5	1.57438363411219E-5
24121.064	-4.42447965807715E-5	6.10826061020261E-6
24121.22	-4.10549135564756E-5	-4.10906892481525E-6
