0	1	2	Energy	LOF
0.531562707230303	0.4684372927113226	5.836724159546947e-11	24132.792999999998	0.007308892206114095
0.5406767161426814	0.45932328379282633	6.447925526842369e-11	24132.95	0.012526540997097406
0.5492010065869086	0.45079899332049367	9.259223943125505e-11	24133.105	0.017817765364700127
0.5514874847322628	0.44851251517829877	8.941865303757623e-11	24133.262000000002	0.0034177824100756677
0.5561335671537163	0.4438664327739457	7.233211252177796e-11	24133.417999999998	0.0034351311613098987
0.5598964079860906	0.4401035919306887	8.321701661095915e-11	24133.574	0.0020044121578082167
0.5704142000202024	0.42958579988523027	9.457072625007612e-11	24133.73	0.00824889205271076
0.5731592469038126	0.4268407530180431	7.814196512079263e-11	24133.887000000002	0.005861829003124067
0.5871367203666139	0.41286327950773527	1.2565849749623936e-10	24134.042999999998	0.006882434463500998
0.5934618620403086	0.406538137819222	1.4046941387846346e-10	24134.2	0.004102761175729155
0.6013847995399986	0.3986152003490498	1.1094659913002403e-10	24134.355	0.00565674002003248
0.6057641360173961	0.394235863831056	1.515405440022377e-10	24134.512000000002	0.004839196735811144
0.6170680347236279	0.38293196512258265	1.537801136430872e-10	24134.667999999998	0.0003031289832664989
0.630360515418834	0.3696394844102245	1.7095473647810167e-10	24134.824	0.003813567794103787
0.6381391471286252	0.36186085264715706	2.2420275358481234e-10	24134.98	0.003120951513631964
0.6435221519032941	0.3564778480966954	-4.649058915617843e-15	24135.137000000002	0.0005828313013827352
0.6634466634539467	0.3365533362148127	3.3124178400179005e-10	24135.292999999998	0.015511371810418638
0.6693485793275542	0.33065142040235745	2.700937112853907e-10	24135.45	0.002675872565367729
0.6765677470057104	0.32343225262231046	3.719761026976798e-10	24135.607000000004	0.002782090082030282
0.6905829334401208	0.30941706623087883	3.2899298563204837e-10	24135.764	0.0007533551612076952
0.7000690376857722	0.29993096231422184	2.636779683484747e-16	24135.92	0.010664568535379247
0.7077004629717052	0.29229953653270463	4.956048904602994e-10	24136.076	0.005970686798743882
0.7147014521841089	0.28529854731482196	5.010574039010507e-10	24136.232000000004	0.004227480547257288
0.7308584897190998	0.2691415102809036	2.7755575615628914e-17	24136.389	0.0047486189653337466
0.7316251675212493	0.26837483192001876	5.587339341195374e-10	24136.545	0.006156864752102414
